,model,item_id,prediction_date,ts,value,sell_price,daily_revenue,sell_price_w_disount,value_increase,value_w_disount,daily_revenue_w_disount
1831,RegressionModelLags,FOODS_3_252,2012-02-10,2012-02-10,270.03701349132376,1.4800000000000073,399.6547799671611,1.4800000000000073,0.0,270.03701349132376,399.6547799671611
1832,RegressionModelLags,FOODS_3_555,2012-02-10,2012-02-10,325.57081211070465,1.5416621253405955,501.9201901474526,1.5416621253405955,0.0,325.57081211070465,501.9201901474526
1833,RegressionModelLags,FOODS_3_586,2012-02-10,2012-02-10,566.5363129887093,1.541852861035419,873.5156350620989,1.541852861035419,0.0,566.5363129887093,873.5156350620989
1834,RegressionModelLags,FOODS_3_090,2012-02-10,2012-02-10,876.0140775937748,1.344863760217981,1178.11958639665,0.6724318801089905,0.75,1533.024635789106,1030.8546380970688
1835,RegressionModelLags,FOODS_3_587,2012-02-11,2012-02-11,277.5583938496739,2.6426158038146923,733.480198068571,2.6426158038146923,0.0,277.5583938496739,733.480198068571
1836,RegressionModelLags,FOODS_3_252,2012-02-11,2012-02-11,277.22989318532495,1.4800000000000073,410.30024191428294,1.4800000000000073,0.0,277.22989318532495,410.30024191428294
1837,RegressionModelLags,FOODS_3_555,2012-02-11,2012-02-11,308.23847152266626,1.5416621253405955,475.1995771193703,1.5416621253405955,0.0,308.23847152266626,475.1995771193703
1838,RegressionModelLags,FOODS_3_586,2012-02-11,2012-02-11,579.912308619982,1.541852861035419,894.1394521953741,1.0792970027247932,0.44999999999999996,840.8728474989739,907.5515439783047
1839,RegressionModelLags,FOODS_3_090,2012-02-11,2012-02-11,1136.77314040703,1.344863760217981,1528.8050001226013,1.344863760217981,0.0,1136.77314040703,1528.8050001226013
1840,RegressionModelLags,FOODS_3_587,2012-02-12,2012-02-12,313.2188633513342,2.6426158038146923,827.7171183451103,2.6426158038146923,0.0,313.2188633513342,827.7171183451103
1841,RegressionModelLags,FOODS_3_252,2012-02-12,2012-02-12,313.3324726804145,1.4800000000000073,463.73205956701577,1.0360000000000051,0.44999999999999996,454.3320853866011,470.68804046052105
1842,RegressionModelLags,FOODS_3_555,2012-02-12,2012-02-12,391.77354912282,1.5416621253405955,603.9824423929149,1.5416621253405955,0.0,391.77354912282,603.9824423929149
1843,RegressionModelLags,FOODS_3_586,2012-02-12,2012-02-12,655.6787747264998,1.541852861035419,1010.9601947322517,1.541852861035419,0.0,655.6787747264998,1010.9601947322517
1844,RegressionModelLags,FOODS_3_090,2012-02-12,2012-02-12,1001.9707155407921,1.344863760217981,1347.5141041304905,1.344863760217981,0.0,1001.9707155407921,1347.5141041304905
1845,RegressionModelLags,FOODS_3_587,2012-02-13,2012-02-13,279.6923387884375,2.6426158038146923,739.119394688218,1.8498310626702845,0.44999999999999996,405.5538912432344,750.2061856085412
1846,RegressionModelLags,FOODS_3_252,2012-02-13,2012-02-13,275.1977194439201,1.4800000000000073,407.29262477700377,1.0360000000000051,0.44999999999999996,399.03669319368413,413.4020141486588
1847,RegressionModelLags,FOODS_3_555,2012-02-13,2012-02-13,336.841076152808,1.5416621253405955,519.2951293637514,1.5416621253405955,0.0,336.841076152808,519.2951293637514
1848,RegressionModelLags,FOODS_3_586,2012-02-13,2012-02-13,537.065971994656,1.541852861035419,828.0767054847286,1.0792970027247932,0.44999999999999996,778.7456593922512,840.4978560669995
1849,RegressionModelLags,FOODS_3_090,2012-02-13,2012-02-13,782.654232680148,1.344863760217981,1052.5633143127425,1.344863760217981,0.0,782.654232680148,1052.5633143127425
1850,RegressionModelLags,FOODS_3_587,2012-02-14,2012-02-14,272.73115979370743,2.6426158038146923,720.7236730635615,2.6426158038146923,0.0,272.73115979370743,720.7236730635615
1851,RegressionModelLags,FOODS_3_252,2012-02-14,2012-02-14,184.24307185188349,1.4800000000000073,272.6797463407889,1.4800000000000073,0.0,184.24307185188349,272.6797463407889
1852,RegressionModelLags,FOODS_3_555,2012-02-14,2012-02-14,284.8468141825342,1.5416621253405955,439.1375449491434,1.5416621253405955,0.0,284.8468141825342,439.1375449491434
1853,RegressionModelLags,FOODS_3_586,2012-02-14,2012-02-14,487.8504790733352,1.541852861035419,752.1936569167216,1.0792970027247932,0.44999999999999996,707.383194656336,763.4765617704724
1854,RegressionModelLags,FOODS_3_090,2012-02-14,2012-02-14,705.8861062357391,1.344863760217981,949.3206431178253,1.344863760217981,0.0,705.8861062357391,949.3206431178253
1855,RegressionModelLags,FOODS_3_587,2012-02-15,2012-02-15,187.57112319395787,2.6426158038146923,495.6784144916257,2.6426158038146923,0.0,187.57112319395787,495.6784144916257
1856,RegressionModelLags,FOODS_3_252,2012-02-15,2012-02-15,218.43907270361342,1.4800000000000073,323.28982760134943,0.8880000000000043,0.6000000000000001,349.50251632578147,310.3582344972955
1857,RegressionModelLags,FOODS_3_555,2012-02-15,2012-02-15,283.78199146821316,1.5416621253405955,437.49594810027224,1.5416621253405955,0.0,283.78199146821316,437.49594810027224
1858,RegressionModelLags,FOODS_3_586,2012-02-15,2012-02-15,511.3233574380736,1.541852861035419,788.3853815801299,1.2334822888283352,0.30000000000000004,664.7203646694957,819.9207968433352
1859,RegressionModelLags,FOODS_3_090,2012-02-15,2012-02-15,738.4968965826788,1.344863760217981,993.1777132474908,1.344863760217981,0.0,738.4968965826788,993.1777132474908
1860,RegressionModelLags,FOODS_3_587,2012-02-16,2012-02-16,201.78881896205218,2.6426158038146923,533.250322022221,2.114092643051754,0.30000000000000004,262.32546465066787,554.5803349031099
1861,RegressionModelLags,FOODS_3_252,2012-02-16,2012-02-16,230.818160373333,1.4800000000000073,341.61087735253454,1.3320000000000065,0.15000000000000002,265.440884429333,353.56725805987327
1862,RegressionModelLags,FOODS_3_555,2012-02-16,2012-02-16,288.4802385523677,1.5416621253405955,444.7390576854052,1.5416621253405955,0.0,288.4802385523677,444.7390576854052
1863,RegressionModelLags,FOODS_3_586,2012-02-16,2012-02-16,420.4387851988006,1.541852861035419,648.2547438490267,1.0792970027247932,0.44999999999999996,609.6362385382608,657.978565006762
1864,RegressionModelLags,FOODS_3_090,2012-02-16,2012-02-16,789.9864124764654,1.344863760217981,1062.424097204212,1.344863760217981,0.0,789.9864124764654,1062.424097204212
1865,RegressionModelLags,FOODS_3_587,2012-02-17,2012-02-17,232.39506453840866,2.6426158038146923,614.1308702777341,2.6426158038146923,0.0,232.39506453840866,614.1308702777341
1866,RegressionModelLags,FOODS_3_252,2012-02-17,2012-02-17,259.2750222307366,1.4800000000000073,383.7270329014921,1.3320000000000065,0.15000000000000002,298.1662755653471,397.1574790530443
1867,RegressionModelLags,FOODS_3_555,2012-02-17,2012-02-17,216.76427438221378,1.5416621253405955,334.1772719419957,1.5416621253405955,0.0,216.76427438221378,334.1772719419957
1868,RegressionModelLags,FOODS_3_586,2012-02-17,2012-02-17,380.8522733750716,1.541852861035419,587.2181673351977,1.0792970027247932,0.44999999999999996,552.2357963938538,596.0264398452256
1869,RegressionModelLags,FOODS_3_090,2012-02-17,2012-02-17,748.7345949531386,1.344863760217981,1006.946022773965,1.344863760217981,0.0,748.7345949531386,1006.946022773965
1870,RegressionModelLags,FOODS_3_587,2012-02-18,2012-02-18,335.52938405080045,2.6426158038146923,886.6752529368546,2.3783542234332233,0.15000000000000002,385.8587916584205,917.7088867896446
1871,RegressionModelLags,FOODS_3_252,2012-02-18,2012-02-18,305.0195502556986,1.4800000000000073,451.42893437843617,1.4800000000000073,0.0,305.0195502556986,451.42893437843617
1872,RegressionModelLags,FOODS_3_555,2012-02-18,2012-02-18,229.87008387458818,1.5416621253405955,354.38200205831856,1.5416621253405955,0.0,229.87008387458818,354.38200205831856
1873,RegressionModelLags,FOODS_3_586,2012-02-18,2012-02-18,316.22206877496967,1.541852861035419,487.567901463226,1.3876675749318772,0.15000000000000002,363.65537909121514,504.632778014439
1874,RegressionModelLags,FOODS_3_090,2012-02-18,2012-02-18,891.4263963835053,1.344863760217981,1198.8470553978852,1.344863760217981,0.0,891.4263963835053,1198.8470553978852
1875,RegressionModelLags,FOODS_3_587,2012-02-19,2012-02-19,347.3328985469228,2.6426158038146923,917.8674068848634,2.6426158038146923,0.0,347.3328985469228,917.8674068848634
1876,RegressionModelLags,FOODS_3_252,2012-02-19,2012-02-19,327.23151515191773,1.4800000000000073,484.30264242484066,1.4800000000000073,0.0,327.23151515191773,484.30264242484066
1877,RegressionModelLags,FOODS_3_555,2012-02-19,2012-02-19,423.4290845818671,1.5416621253405955,652.784582467504,1.0791634877384169,0.44999999999999996,613.9721726437073,662.5763512045165
1878,RegressionModelLags,FOODS_3_586,2012-02-19,2012-02-19,718.9606747029667,1.541852861035419,1108.5315732627244,1.541852861035419,0.0,718.9606747029667,1108.5315732627244
1879,RegressionModelLags,FOODS_3_090,2012-02-19,2012-02-19,1074.4731284426607,1.344863760217981,1445.0199717705743,1.344863760217981,0.0,1074.4731284426607,1445.0199717705743
1880,RegressionModelLags,FOODS_3_587,2012-02-20,2012-02-20,294.1597943635179,2.6426158038146923,777.3513214319124,1.5855694822888153,0.6000000000000001,470.65567098162865,746.257268574636
1881,RegressionModelLags,FOODS_3_252,2012-02-20,2012-02-20,253.26129396425054,1.4800000000000073,374.82671506709266,1.4800000000000073,0.0,253.26129396425054,374.82671506709266
1882,RegressionModelLags,FOODS_3_555,2012-02-20,2012-02-20,319.90784922938064,1.5416621253405955,493.18981475610576,1.5416621253405955,0.0,319.90784922938064,493.18981475610576
1883,RegressionModelLags,FOODS_3_586,2012-02-20,2012-02-20,549.4744106965725,1.541852861035419,847.2086921982611,1.541852861035419,0.0,549.4744106965725,847.2086921982611
1884,RegressionModelLags,FOODS_3_090,2012-02-20,2012-02-20,799.8360804708599,1.344863760217981,1075.6705587400522,1.0758910081743849,0.30000000000000004,1039.786904612118,1118.6973810896545
1885,RegressionModelLags,FOODS_3_587,2012-02-21,2012-02-21,219.18029035426014,2.6426158038146923,579.2092991748608,2.6426158038146923,0.0,219.18029035426014,579.2092991748608
1886,RegressionModelLags,FOODS_3_252,2012-02-21,2012-02-21,206.29522435183418,1.4800000000000073,305.3169320407161,1.184000000000006,0.30000000000000004,268.18379165738446,317.5296093223448
1887,RegressionModelLags,FOODS_3_555,2012-02-21,2012-02-21,303.6816762397191,1.5416621253405955,468.17453841872,1.5416621253405955,0.0,303.6816762397191,468.17453841872
1888,RegressionModelLags,FOODS_3_586,2012-02-21,2012-02-21,494.20691133682686,1.541852861035419,761.9943401881641,1.541852861035419,0.0,494.20691133682686,761.9943401881641
1889,RegressionModelLags,FOODS_3_090,2012-02-21,2012-02-21,693.6962873946113,1.344863760217981,932.9269975147702,1.344863760217981,0.0,693.6962873946113,932.9269975147702
1890,RegressionModelLags,FOODS_3_587,2012-02-22,2012-02-22,204.28242157197997,2.6426158038146923,539.8399556876496,2.6426158038146923,0.0,204.28242157197997,539.8399556876496
1891,RegressionModelLags,FOODS_3_252,2012-02-22,2012-02-22,206.58577577898748,1.4800000000000073,305.746948152903,1.0360000000000051,0.44999999999999996,299.54937487953185,310.33315237519656
1892,RegressionModelLags,FOODS_3_555,2012-02-22,2012-02-22,231.9348453437484,1.5416621253405955,357.5651666131855,0.7708310626702978,0.75,405.88597935155974,312.86952078653735
1893,RegressionModelLags,FOODS_3_586,2012-02-22,2012-02-22,349.1973690931426,1.541852861035419,538.4109626023031,1.541852861035419,0.0,349.1973690931426,538.4109626023031
1894,RegressionModelLags,FOODS_3_090,2012-02-22,2012-02-22,861.8637013276664,1.344863760217981,1159.0892581629123,1.344863760217981,0.0,861.8637013276664,1159.0892581629123
1895,RegressionModelLags,FOODS_3_587,2012-02-23,2012-02-23,218.86217019916387,2.6426158038146923,578.3686298254914,2.6426158038146923,0.0,218.86217019916387,578.3686298254914
1896,RegressionModelLags,FOODS_3_252,2012-02-23,2012-02-23,238.37249791487858,1.4800000000000073,352.79129691402204,1.4800000000000073,0.0,238.37249791487858,352.79129691402204
1897,RegressionModelLags,FOODS_3_555,2012-02-23,2012-02-23,166.04729702598098,1.5416621253405955,255.988828840135,1.5416621253405955,0.0,166.04729702598098,255.988828840135
1898,RegressionModelLags,FOODS_3_586,2012-02-23,2012-02-23,358.3366171619301,1.541852861035419,552.5023383848755,0.7709264305177095,0.75,627.0890800333777,483.43954608676614
1899,RegressionModelLags,FOODS_3_090,2012-02-23,2012-02-23,502.7637870924372,1.344863760217981,676.1487972105675,1.210377384196183,0.15000000000000002,578.1783551563028,699.8140051129374
1900,RegressionModelLags,FOODS_3_587,2012-02-24,2012-02-24,249.34877785900557,2.6426158038146923,658.9330210320871,2.6426158038146923,0.0,249.34877785900557,658.9330210320871
1901,RegressionModelLags,FOODS_3_252,2012-02-24,2012-02-24,275.51772881498266,1.4800000000000073,407.76623864617636,1.4800000000000073,0.0,275.51772881498266,407.76623864617636
1902,RegressionModelLags,FOODS_3_555,2012-02-24,2012-02-24,215.04853215753525,1.5416621253405955,331.5321771373612,1.5416621253405955,0.0,215.04853215753525,331.5321771373612
1903,RegressionModelLags,FOODS_3_586,2012-02-24,2012-02-24,365.4480432051162,1.541852861035419,563.4671109756039,1.2334822888283352,0.30000000000000004,475.0824561666511,586.0057954146281
1904,RegressionModelLags,FOODS_3_090,2012-02-24,2012-02-24,662.9959241709522,1.344863760217981,891.6391915897422,1.344863760217981,0.0,662.9959241709522,891.6391915897422
1905,RegressionModelLags,FOODS_3_587,2012-02-25,2012-02-25,294.2300043828345,2.6426158038146923,777.5368595385447,2.6426158038146923,0.0,294.2300043828345,777.5368595385447
1906,RegressionModelLags,FOODS_3_252,2012-02-25,2012-02-25,292.3829282651636,1.4800000000000073,432.7267338324443,1.4800000000000073,0.0,292.3829282651636,432.7267338324443
1907,RegressionModelLags,FOODS_3_555,2012-02-25,2012-02-25,366.66962763172523,1.5416621253405955,565.2806774325703,1.5416621253405955,0.0,366.66962763172523,565.2806774325703
1908,RegressionModelLags,FOODS_3_586,2012-02-25,2012-02-25,611.2059907822725,1.541852861035419,942.3897055696347,1.541852861035419,0.0,611.2059907822725,942.3897055696347
1909,RegressionModelLags,FOODS_3_090,2012-02-25,2012-02-25,979.351285585659,1.344863760217981,1317.094052507043,1.210377384196183,0.15000000000000002,1126.2539784235078,1363.1923443447895
1910,RegressionModelLags,FOODS_3_587,2012-02-26,2012-02-26,346.50510999729556,2.6426158038146923,915.6798797814016,1.8498310626702845,0.44999999999999996,502.43240949607855,929.4150779781226
1911,RegressionModelLags,FOODS_3_252,2012-02-26,2012-02-26,338.7025341440788,1.4800000000000073,501.2797505332391,1.4800000000000073,0.0,338.7025341440788,501.2797505332391
1912,RegressionModelLags,FOODS_3_555,2012-02-26,2012-02-26,393.95013946383153,1.5416621253405955,607.3380092840346,1.5416621253405955,0.0,393.95013946383153,607.3380092840346
1913,RegressionModelLags,FOODS_3_586,2012-02-26,2012-02-26,641.3698139097971,1.541852861035419,988.8978825585749,1.541852861035419,0.0,641.3698139097971,988.8978825585749
1914,RegressionModelLags,FOODS_3_090,2012-02-26,2012-02-26,927.8953735869172,1.344863760217981,1247.8928612109696,1.344863760217981,0.0,927.8953735869172,1247.8928612109696
1915,RegressionModelLags,FOODS_3_587,2012-02-27,2012-02-27,227.98654272756426,2.6426158038146923,602.4808408689349,2.6426158038146923,0.0,227.98654272756426,602.4808408689349
1916,RegressionModelLags,FOODS_3_252,2012-02-27,2012-02-27,227.93098005057365,1.4800000000000073,337.33785047485065,1.4800000000000073,0.0,227.93098005057365,337.33785047485065
1917,RegressionModelLags,FOODS_3_555,2012-02-27,2012-02-27,321.9677696186262,1.5416621253405955,496.3655160014225,1.2333297002724766,0.30000000000000004,418.5581005042141,516.2201366414795
1918,RegressionModelLags,FOODS_3_586,2012-02-27,2012-02-27,621.1773483522887,1.541852861035419,957.7640717673714,1.541852861035419,0.0,621.1773483522887,957.7640717673714
1919,RegressionModelLags,FOODS_3_090,2012-02-27,2012-02-27,652.9633376112807,1.344863760217981,878.14672950439,1.344863760217981,0.0,652.9633376112807,878.14672950439
1920,RegressionModelLags,FOODS_3_587,2012-02-28,2012-02-28,201.49764581407595,2.6426158038146923,532.4808632597325,2.6426158038146923,0.0,201.49764581407595,532.4808632597325
1921,RegressionModelLags,FOODS_3_252,2012-02-28,2012-02-28,187.4857089408468,1.4800000000000073,277.47884923245465,1.184000000000006,0.30000000000000004,243.73142162310083,288.57800320175284
1922,RegressionModelLags,FOODS_3_555,2012-02-28,2012-02-28,225.86490257121224,1.5416621253405955,348.20736573778163,1.5416621253405955,0.0,225.86490257121224,348.20736573778163
1923,RegressionModelLags,FOODS_3_586,2012-02-28,2012-02-28,423.002676015772,1.541852861035419,652.2078862405565,1.541852861035419,0.0,423.002676015772,652.2078862405565
1924,RegressionModelLags,FOODS_3_090,2012-02-28,2012-02-28,742.4901546582406,1.344863760217981,998.5481013185117,1.344863760217981,0.0,742.4901546582406,998.5481013185117
1925,RegressionModelLags,FOODS_3_587,2012-02-29,2012-02-29,179.33113645487967,2.6426158038146923,473.9032953117141,2.6426158038146923,0.0,179.33113645487967,473.9032953117141
1926,RegressionModelLags,FOODS_3_252,2012-02-29,2012-02-29,227.39654824158242,1.4800000000000073,336.5468913975437,1.4800000000000073,0.0,227.39654824158242,336.5468913975437
1927,RegressionModelLags,FOODS_3_555,2012-02-29,2012-02-29,192.74550535412376,1.5416621253405955,297.1484454340856,1.5416621253405955,0.0,192.74550535412376,297.1484454340856
1928,RegressionModelLags,FOODS_3_586,2012-02-29,2012-02-29,379.6197704972479,1.541852861035419,585.3178292467908,1.541852861035419,0.0,379.6197704972479,585.3178292467908
1929,RegressionModelLags,FOODS_3_090,2012-02-29,2012-02-29,533.640046279831,1.344863760217981,717.6731592427909,1.210377384196183,0.15000000000000002,613.6860532218057,742.7917198162886
1930,RegressionModelLags,FOODS_3_587,2012-03-01,2012-03-01,220.5628444083569,2.6426158038146923,582.862858367845,2.3783542234332233,0.15000000000000002,253.64727106961044,603.2630584107196
1931,RegressionModelLags,FOODS_3_252,2012-03-01,2012-03-01,223.46576996145316,1.4800000000000073,330.7293395429523,1.4800000000000073,0.0,223.46576996145316,330.7293395429523
1932,RegressionModelLags,FOODS_3_555,2012-03-01,2012-03-01,249.48026167895114,1.5416621253405955,384.61427045049976,1.0791634877384169,0.44999999999999996,361.74637943447914,390.3834845072572
1933,RegressionModelLags,FOODS_3_586,2012-03-01,2012-03-01,400.68624277051185,1.541852861035419,617.7992297932461,1.541852861035419,0.0,400.68624277051185,617.7992297932461
1934,RegressionModelLags,FOODS_3_090,2012-03-01,2012-03-01,642.777331171721,1.344863760217981,864.4479385824791,1.210377384196183,0.15000000000000002,739.1939308474791,894.7036164328659
1935,RegressionModelLags,FOODS_3_587,2012-03-02,2012-03-02,267.55898715382705,2.6426158038146923,707.0556079053556,2.6426158038146923,0.0,267.55898715382705,707.0556079053556
1936,RegressionModelLags,FOODS_3_252,2012-03-02,2012-03-02,275.9813824849555,1.4800000000000073,408.4524460777361,1.4800000000000073,0.0,275.9813824849555,408.4524460777361
1937,RegressionModelLags,FOODS_3_555,2012-03-02,2012-03-02,277.5930282402402,1.5416621253405955,427.95465789658067,1.0791634877384169,0.44999999999999996,402.50989094834824,434.37397776502934
1938,RegressionModelLags,FOODS_3_586,2012-03-02,2012-03-02,501.922075332497,1.541852861035419,773.8899878682456,1.541852861035419,0.0,501.922075332497,773.8899878682456
1939,RegressionModelLags,FOODS_3_090,2012-03-02,2012-03-02,738.522411962904,1.344863760217981,993.2120279576839,1.344863760217981,0.0,738.522411962904,993.2120279576839
1940,RegressionModelLags,FOODS_3_587,2012-03-03,2012-03-03,308.69930775706734,2.6426158038146923,815.7736693054816,2.6426158038146923,0.0,308.69930775706734,815.7736693054816
1941,RegressionModelLags,FOODS_3_252,2012-03-03,2012-03-03,305.1246199236791,1.4800000000000073,451.58443748704735,1.4800000000000073,0.0,305.1246199236791,451.58443748704735
1942,RegressionModelLags,FOODS_3_555,2012-03-03,2012-03-03,360.0374382243184,1.5416621253405955,555.0560822150861,1.5416621253405955,0.0,360.0374382243184,555.0560822150861
1943,RegressionModelLags,FOODS_3_586,2012-03-03,2012-03-03,583.5500352046615,1.541852861035419,899.7482913376268,1.541852861035419,0.0,583.5500352046615,899.7482913376268
1944,RegressionModelLags,FOODS_3_090,2012-03-03,2012-03-03,931.7801781754089,1.344863760217981,1253.1173941175607,1.344863760217981,0.0,931.7801781754089,1253.1173941175607
1945,RegressionModelLags,FOODS_3_587,2012-03-04,2012-03-04,367.8428849936344,2.6426158038146923,972.0674212049686,1.8498310626702845,0.44999999999999996,533.3721832407699,986.6484325230431
1946,RegressionModelLags,FOODS_3_252,2012-03-04,2012-03-04,332.83497170524873,1.4800000000000073,492.59575812377057,1.4800000000000073,0.0,332.83497170524873,492.59575812377057
1947,RegressionModelLags,FOODS_3_555,2012-03-04,2012-03-04,373.4090568430239,1.5416621253405955,575.6706001940435,1.2333297002724766,0.30000000000000004,485.4317738959311,598.6974242018053
1948,RegressionModelLags,FOODS_3_586,2012-03-04,2012-03-04,602.6123041184677,1.541852861035419,929.1395052002055,1.0792970027247932,0.44999999999999996,873.7878409717782,943.0765977782086
1949,RegressionModelLags,FOODS_3_090,2012-03-04,2012-03-04,829.750813733186,1.344863760217981,1115.901799401142,1.344863760217981,0.0,829.750813733186,1115.901799401142
1950,RegressionModelLags,FOODS_3_587,2012-03-05,2012-03-05,307.1957341046302,2.6426158038146923,811.8003018093518,2.6426158038146923,0.0,307.1957341046302,811.8003018093518
1951,RegressionModelLags,FOODS_3_252,2012-03-05,2012-03-05,229.09082780643013,1.4800000000000073,339.05442515351825,1.4800000000000073,0.0,229.09082780643013,339.05442515351825
1952,RegressionModelLags,FOODS_3_555,2012-03-05,2012-03-05,292.1698858715257,1.5416621253405955,450.42724721321554,0.9249972752043573,0.6000000000000001,467.47181739444113,432.4101573246869
1953,RegressionModelLags,FOODS_3_586,2012-03-05,2012-03-05,512.4951339007173,1.541852861035419,790.1920884715511,1.541852861035419,0.0,512.4951339007173,790.1920884715511
1954,RegressionModelLags,FOODS_3_090,2012-03-05,2012-03-05,782.9413018570128,1.344863760217981,1052.9493832453836,1.344863760217981,0.0,782.9413018570128,1052.9493832453836
1955,RegressionModelLags,FOODS_3_587,2012-03-06,2012-03-06,253.39355031424859,2.6426158038146923,669.6218006451467,2.6426158038146923,0.0,253.39355031424859,669.6218006451467
1956,RegressionModelLags,FOODS_3_252,2012-03-06,2012-03-06,193.36585570979491,1.4800000000000073,286.1814664504979,1.4800000000000073,0.0,193.36585570979491,286.1814664504979
1957,RegressionModelLags,FOODS_3_555,2012-03-06,2012-03-06,270.0421818993546,1.5416621253405955,416.31380407857074,1.387495912806536,0.15000000000000002,310.5485091842578,430.8847872213207
1958,RegressionModelLags,FOODS_3_586,2012-03-06,2012-03-06,445.74970781900896,1.541852861035419,687.280462306441,1.541852861035419,0.0,445.74970781900896,687.280462306441
1959,RegressionModelLags,FOODS_3_090,2012-03-06,2012-03-06,576.8107545681117,1.344863760217981,775.7318803226417,1.344863760217981,0.0,576.8107545681117,775.7318803226417
1960,RegressionModelLags,FOODS_3_587,2012-03-07,2012-03-07,251.81320640931537,2.6426158038146923,665.445558866508,2.6426158038146923,0.0,251.81320640931537,665.445558866508
1961,RegressionModelLags,FOODS_3_252,2012-03-07,2012-03-07,251.78245453058415,1.4800000000000073,372.63803270526637,1.4800000000000073,0.0,251.78245453058415,372.63803270526637
1962,RegressionModelLags,FOODS_3_555,2012-03-07,2012-03-07,245.71850702886238,1.5416621253405955,378.81491578163406,1.5416621253405955,0.0,245.71850702886238,378.81491578163406
1963,RegressionModelLags,FOODS_3_586,2012-03-07,2012-03-07,467.468615073138,1.541852861035419,720.7678215947827,1.541852861035419,0.0,467.468615073138,720.7678215947827
1964,RegressionModelLags,FOODS_3_090,2012-03-07,2012-03-07,676.2569495884854,1.344863760217981,909.4734640971121,1.344863760217981,0.0,676.2569495884854,909.4734640971121
1965,RegressionModelLags,FOODS_3_587,2012-03-08,2012-03-08,232.87577343418843,2.6426158038146923,615.4011992027561,2.3783542234332233,0.15000000000000002,267.8071394493167,636.9402411748526
1966,RegressionModelLags,FOODS_3_252,2012-03-08,2012-03-08,242.74331787325607,1.4800000000000073,359.26011045242075,1.0360000000000051,0.44999999999999996,351.9778109162213,364.6490121092071
1967,RegressionModelLags,FOODS_3_555,2012-03-08,2012-03-08,284.0577913784497,1.5416621253405955,437.9211383760562,0.7708310626702978,0.75,497.10113491228697,383.18099607904924
1968,RegressionModelLags,FOODS_3_586,2012-03-08,2012-03-08,474.95454091015523,1.541852861035419,732.3100177640868,1.0792970027247932,0.44999999999999996,688.6840843197251,743.2946680305481
1969,RegressionModelLags,FOODS_3_090,2012-03-08,2012-03-08,607.072767279473,1.344863760217981,816.4301645294074,0.9414046321525866,0.44999999999999996,880.2555125552359,828.6766169973484
1970,RegressionModelLags,FOODS_3_587,2012-03-09,2012-03-09,304.9910496055873,2.6426158038146923,805.9741677097558,2.6426158038146923,0.0,304.9910496055873,805.9741677097558
1971,RegressionModelLags,FOODS_3_252,2012-03-09,2012-03-09,299.0578871099734,1.4800000000000073,442.60567292276284,1.4800000000000073,0.0,299.0578871099734,442.60567292276284
1972,RegressionModelLags,FOODS_3_555,2012-03-09,2012-03-09,326.3570058743038,1.5416621253405955,503.13223529597246,1.2333297002724766,0.30000000000000004,424.264107636595,523.2575247078114
1973,RegressionModelLags,FOODS_3_586,2012-03-09,2012-03-09,545.981275835291,1.541852861035419,841.8227922184116,0.9251117166212514,0.6000000000000001,873.5700413364656,808.1498805296752
1974,RegressionModelLags,FOODS_3_090,2012-03-09,2012-03-09,828.7810164073368,1.344863760217981,1114.597554122851,1.344863760217981,0.0,828.7810164073368,1114.597554122851
1975,RegressionModelLags,FOODS_3_587,2012-03-10,2012-03-10,316.06909125742425,2.6426158038146923,835.2491756542175,1.8498310626702845,0.44999999999999996,458.3001823232652,847.7779132890307
1976,RegressionModelLags,FOODS_3_252,2012-03-10,2012-03-10,308.7396784561091,1.4800000000000073,456.93472411504376,1.4800000000000073,0.0,308.7396784561091,456.93472411504376
1977,RegressionModelLags,FOODS_3_555,2012-03-10,2012-03-10,287.1914676898384,1.5416621253405955,442.7522084584013,1.5416621253405955,0.0,287.1914676898384,442.7522084584013
1978,RegressionModelLags,FOODS_3_586,2012-03-10,2012-03-10,548.4859023373117,1.541852861035419,845.6845577563774,0.7709264305177095,0.75,959.8503290902954,739.9739880368302
1979,RegressionModelLags,FOODS_3_090,2012-03-10,2012-03-10,907.5848775259923,1.344863760217981,1220.5780111065817,1.344863760217981,0.0,907.5848775259923,1220.5780111065817
1980,RegressionModelLags,FOODS_3_587,2012-03-11,2012-03-11,318.93806884172125,2.6426158038146923,842.8307811592708,1.8498310626702845,0.44999999999999996,462.4601998204958,855.4732428766599
1981,RegressionModelLags,FOODS_3_252,2012-03-11,2012-03-11,303.7354735036608,1.4800000000000073,449.5285007854202,1.4800000000000073,0.0,303.7354735036608,449.5285007854202
1982,RegressionModelLags,FOODS_3_555,2012-03-11,2012-03-11,356.4888054307984,1.5416621253405955,549.5852894405747,1.5416621253405955,0.0,356.4888054307984,549.5852894405747
1983,RegressionModelLags,FOODS_3_586,2012-03-11,2012-03-11,596.8157917782173,1.541852861035419,920.2021360643632,1.541852861035419,0.0,596.8157917782173,920.2021360643632
1984,RegressionModelLags,FOODS_3_090,2012-03-11,2012-03-11,911.8541862136627,1.344863760217981,1226.3196496418134,1.344863760217981,0.0,911.8541862136627,1226.3196496418134
1985,RegressionModelLags,FOODS_3_587,2012-03-12,2012-03-12,289.8059249419847,2.6426158038146923,765.8457172908232,2.114092643051754,0.30000000000000004,376.7477024245801,796.4795459824562
